"SITE_ID","YEAR","DATEON","DATEOFF","SO2_CONC","SO4_CONC","NO3_CONC","HNO3_CONC","TNO3_CONC","NH4_CONC","CA_CONC","NA_CONC","MG_CONC","K_CONC","CL_CONC"
"CNT169","2004.0","12/30/2003 09:00:00","01/04/2005 08:00:00","0.285","0.501","0.128","0.397","0.519","0.183","0.072","0.02","0.011","0.015","0.013"
"PAL190","2017.0","01/03/2017 09:00:00","01/02/2018 08:00:00","0.775","1.121","0.685","0.604","1.28","0.418","0.692","0.076","0.051","0.082","0.026"
"CTH110","2003.0","12/31/2002 09:00:00","12/30/2003 08:00:00","7.169","3.622","0.727","2.104","2.798","1.272","0.172","0.097","0.031","0.048",""
"GTH161","1999.0","12/29/1998 09:00:00","01/04/2000 08:00:00","0.183","0.46","0.137","0.217","0.351","0.167","","","","",""
"HWF187","2007.0","01/02/2007 09:00:00","01/01/2008 08:00:00","1.234","1.963","0.177","0.509","0.678","0.637","0.062","0.054","0.015","0.033","0.036"
"COW137","2006.0","01/03/2006 09:00:00","01/02/2007 08:00:00","1.223","3.498","0.132","0.682","0.804","1.066","0.091","0.067","0.023","0.065","0.035"
"YOS404","2009.0","12/30/2008 09:00:00","12/29/2009 08:00:00","0.282","0.625","0.339","0.542","0.872","0.245","0.097","0.092","0.026","0.048","0.025"
"ESP127","2006.0","01/03/2006 09:00:00","01/02/2007 08:00:00","3.434","4.099","0.413","1.487","1.877","1.264","0.229","0.106","0.038","0.073","0.037"
"SND152","2006.0","01/03/2006 09:00:00","01/02/2007 08:00:00","4.698","4.497","1.33","1.524","2.83","1.821","0.245","0.157","0.048","0.096","0.076"
"MCK131","2010.0","12/29/2009 09:00:00","01/04/2011 08:00:00","4.003","3.064","1.183","1.492","2.652","1.323","0.272","0.083","0.04","0.083","0.042"
"MEV405","2013.0","01/01/2013 09:00:00","12/31/2013 08:00:00","0.292","0.602","0.225","0.68","0.894","0.225","0.252","0.049","0.029","0.03","0.025"
"ALH157","2012.0","01/03/2012 09:00:00","01/01/2013 08:00:00","1.841","2.203","1.764","1.196","2.941","1.044","0.623","0.09","0.078","0.085","0.063"
"ARE128","2012.0","01/03/2012 09:00:00","01/01/2013 08:00:00","1.908","2.464","1.463","1.344","2.785","1.203","0.212","0.095","0.036","0.061","0.062"
"SHN418","1999.0","12/29/1998 09:00:00","01/04/2000 08:00:00","6.577","4.167","0.589","2.668","3.218","1.318","","","","",""
"ALC188","2014.0","12/31/2013 09:00:00","12/30/2014 08:00:00","0.76","2.08","0.587","0.628","1.205","0.419","0.281","0.494","0.082","0.099","0.266"
"WSP144","2006.0","01/03/2006 09:00:00","01/02/2007 08:00:00","6.42","3.762","0.877","1.963","2.808","1.263","0.194","0.209","0.054","0.069","0.07"
"PND165","2010.0","12/29/2009 09:00:00","01/04/2011 08:00:00","0.249","0.397","0.132","0.276","0.404","0.153","0.103","0.027","0.015","0.023","0.014"
"VPI120","2014.0","12/31/2013 09:00:00","12/30/2014 08:00:00","3.686","2.021","0.444","0.915","1.344","0.705","0.191","0.084","0.033","0.049","0.044"
"LAV410","2013.0","01/01/2013 09:00:00","12/31/2013 08:00:00","0.16","0.371","0.119","0.232","0.348","0.138","0.054","0.047","0.013","0.023","0.02"
"ROM406","2010.0","12/29/2009 09:00:00","01/04/2011 08:00:00","0.241","0.494","0.233","0.384","0.611","0.203","0.112","0.026","0.016","0.026","0.015"
"HOW132","2007.0","01/02/2007 09:00:00","01/01/2008 08:00:00","1.005","1.426","0.213","0.443","0.648","0.429","0.046","0.127","0.02","0.036","0.049"
"GLR468","2018.0","01/02/2018 09:00:00","01/01/2019 08:00:00","0.151","0.357","0.215","0.261","0.471","0.188","0.149","0.031","0.031","0.061","0.023"
"YOS404","2017.0","01/03/2017 09:00:00","01/02/2018 08:00:00","0.386","0.586","0.346","0.504","0.842","0.257","0.135","0.087","0.028","0.082","0.022"
"PAL190","2013.0","01/01/2013 09:00:00","12/31/2013 08:00:00","0.858","1.369","0.986","0.696","1.67","0.562","0.73","0.1","0.057","0.081","0.029"
"DCP114","2009.0","12/30/2008 09:00:00","12/29/2009 08:00:00","3.986","3.195","1.48","1.406","2.864","1.419","0.275","0.089","0.059","0.089","0.065"
"VPI120","2010.0","12/29/2009 09:00:00","01/04/2011 08:00:00","5.504","2.892","0.359","1.296","1.634","0.936","0.23","0.067","0.044","0.061","0.034"
"ALH157","2003.0","12/31/2002 09:00:00","12/30/2003 08:00:00","4.976","3.831","2.493","1.731","4.196","1.786","0.552","0.089","0.07","0.083",""
"ALH157","2002.0","01/01/2002 09:00:00","12/31/2002 08:00:00","5.444","4.483","2.597","1.972","4.538","1.984","0.613","0.109","0.075","0.085",""
"CAT175","2008.0","01/01/2008 09:00:00","12/30/2008 08:00:00","2.618","2.333","0.338","1.394","1.71","0.788","0.11","0.087","0.025","0.038","0.034"
"EVE419","2005.0","01/04/2005 09:00:00","01/03/2006 08:00:00","1.132","2.926","1.247","0.567","1.805","0.438","0.356","1.37","0.197","0.127","1.484"
"BWR139","2007.0","01/02/2007 09:00:00","01/01/2008 08:00:00","6.552","3.986","1.296","1.922","3.187","1.451","0.156","0.372","0.063","0.068","0.138"
"PND165","2012.0","01/03/2012 09:00:00","01/01/2013 08:00:00","0.191","0.422","0.176","0.248","0.42","0.177","0.139","0.042","0.02","0.033","0.027"
"BFT142","2005.0","01/04/2005 09:00:00","01/03/2006 08:00:00","3.287","4.295","1.111","1.163","2.256","1.004","0.393","1.014","0.143","0.092","0.82"
"GRB411","1999.0","12/29/1998 09:00:00","01/04/2000 08:00:00","0.247","0.517","0.194","0.437","0.624","0.177","","","","",""
"CTH110","2017.0","01/03/2017 09:00:00","01/02/2018 08:00:00","0.668","0.945","0.656","0.563","1.209","0.463","0.168","0.073","0.028","0.048","0.058"
"ROM206","2014.0","12/31/2013 09:00:00","12/30/2014 08:00:00","0.177","0.428","0.168","0.323","0.486","0.173","0.106","0.025","0.014","0.022","0.013"
"NIC001","2015.0","12/30/2014 09:00:00","12/29/2015 08:00:00","0.469","1.079","0.348","0.378","0.719","0.403","0.096","0.066","0.019","0.045","0.036"
"SUM156","2007.0","01/02/2007 09:00:00","01/01/2008 08:00:00","1.419","3.004","0.497","0.766","1.25","0.648","0.169","0.564","0.085","0.078","0.263"
"VPI120","2012.0","01/03/2012 09:00:00","01/01/2013 08:00:00","3.788","2.149","0.434","1.033","1.45","0.741","0.18","0.074","0.033","0.048","0.04"
"BFT142","2000.0","01/04/2000 09:00:00","01/02/2001 08:00:00","3.308","4.021","1.35","1.373","2.655","0.974","0.345","1.017","0.141","0.118",""
"PED108","1999.0","12/29/1998 09:00:00","01/04/2000 08:00:00","5.47","4.684","0.428","2.085","2.48","1.469","","","","",""
"ROM206","2006.0","01/03/2006 09:00:00","01/02/2007 08:00:00","0.29","0.59","0.187","0.526","0.704","0.236","0.098","0.02","0.016","0.026","0.013"
"ABT147","2011.0","01/04/2011 09:00:00","01/03/2012 08:00:00","1.347","1.649","0.745","1.008","1.737","0.641","0.086","0.271","0.04","0.063","0.176"
"WST109","2011.0","01/04/2011 09:00:00","01/03/2012 08:00:00","0.5","1.176","0.18","0.294","0.47","0.421","0.047","0.087","0.014","0.051","0.061"
"CAD150","2008.0","01/01/2008 09:00:00","12/30/2008 08:00:00","0.903","2.853","0.476","0.923","1.384","0.882","0.175","0.215","0.047","0.099","0.067"
"CVL151","2009.0","12/30/2008 09:00:00","12/29/2009 08:00:00","0.916","2.369","0.5","0.7","1.188","0.77","0.16","0.185","0.04","0.098","0.081"
"YOS404","2011.0","01/04/2011 09:00:00","01/03/2012 08:00:00","0.296","0.648","0.317","0.546","0.854","0.257","0.089","0.101","0.023","0.037","0.024"
"CDR119","2014.0","12/31/2013 09:00:00","12/30/2014 08:00:00","1.438","2.105","0.32","0.577","0.888","0.751","0.158","0.066","0.024","0.062","0.05"
"PND165","2016.0","12/29/2015 09:00:00","01/03/2017 08:00:00","0.239","0.284","0.117","0.202","0.316","0.114","0.177","0.032","0.014","0.023","0.019"
"WNC429","2014.0","12/31/2013 09:00:00","12/30/2014 08:00:00","0.316","0.59","0.265","0.456","0.714","0.236","0.261","0.024","0.024","0.03","0.017"
"WFM105","2015.0","12/30/2014 09:00:00","12/29/2015 08:00:00","0.662","0.991","0.29","0.518","0.799","0.369","0.1","0.063","0.02","0.029","0.031"
"SHE604","2018.0","01/02/2018 09:00:00","01/01/2019 08:00:00","0.265","0.441","0.399","0.423","0.815","0.243","0.156","0.025","0.026","0.037","0.018"
"MEV405","2015.0","12/30/2014 09:00:00","12/29/2015 08:00:00","0.31","0.46","0.17","0.537","0.699","0.172","0.136","0.041","0.018","0.02","0.017"
"YEL408","2000.0","01/04/2000 09:00:00","01/02/2001 08:00:00","0.663","0.484","0.17","0.245","0.412","0.206","0.087","0.021","0.012","0.03",""
"SAL133","2008.0","01/01/2008 09:00:00","12/30/2008 08:00:00","3.894","3.158","2.234","1.495","3.706","1.573","0.35","0.104","0.092","0.082","0.095"
"CVL151","1999.0","12/29/1998 09:00:00","01/04/2000 08:00:00","2.876","4.284","0.662","1.929","2.561","1.32","","","","",""
"GAS153","2011.0","01/04/2011 09:00:00","01/03/2012 08:00:00","1.866","2.758","0.45","1.084","1.517","0.893","0.141","0.258","0.047","0.083","0.112"
"PND165","2011.0","01/04/2011 09:00:00","01/03/2012 08:00:00","0.196","0.449","0.141","0.259","0.396","0.178","0.089","0.03","0.014","0.02","0.016"
"ESP127","2011.0","01/04/2011 09:00:00","01/03/2012 08:00:00","1.236","2.654","0.409","0.905","1.299","0.899","0.183","0.135","0.034","0.075","0.058"
"LYK123","2002.0","01/01/2002 09:00:00","12/31/2002 08:00:00","6.853","4.604","3.044","2.131","5.141","2.076","0.706","0.095","0.118","0.073",""
"MEV405","2010.0","12/29/2009 09:00:00","01/04/2011 08:00:00","0.309","0.567","0.229","0.724","0.942","0.212","0.287","0.044","0.029","0.042","0.021"
"CND125","1999.0","12/29/1998 09:00:00","01/04/2000 08:00:00","4.856","4.837","0.712","2.309","2.985","1.65","","","","",""
"GTH161","2001.0","01/02/2001 09:00:00","01/01/2002 08:00:00","0.16","0.557","0.14","0.238","0.374","0.207","0.103","0.029","0.016","0.022",""
"PRK134","2001.0","01/02/2001 09:00:00","01/01/2002 08:00:00","1.388","2.187","2.032","0.74","2.76","1.256","0.279","0.065","0.051","0.056",""
"OLY421","2001.0","01/02/2001 09:00:00","01/01/2002 08:00:00","1.88","1.064","0.613","0.27","0.878","0.304","0.059","0.466","0.06","0.077",""
"FOR605","2017.0","01/03/2017 09:00:00","01/02/2018 08:00:00","0.398","0.491","0.195","0.514","0.7","0.214","0.165","0.02","0.023","0.043","0.015"
"BFT142","2007.0","01/02/2007 09:00:00","01/01/2008 08:00:00","2.678","3.668","1.207","0.9","2.093","0.822","0.48","1.049","0.147","0.093","1.004"
"HOW132","2004.0","12/30/2003 09:00:00","01/04/2005 08:00:00","1.166","1.658","0.286","0.572","0.849","0.484","0.046","0.172","0.025","0.039","0.079"
"PIN414","2015.0","12/30/2014 09:00:00","12/29/2015 08:00:00","0.389","0.774","0.801","0.578","1.369","0.182","0.14","0.57","0.086","0.063","0.512"
"GTH161","2013.0","01/01/2013 09:00:00","12/31/2013 08:00:00","0.122","0.429","0.113","0.169","0.28","0.156","0.112","0.023","0.017","0.022","0.015"
"PAR107","2005.0","01/04/2005 09:00:00","01/03/2006 08:00:00","5.937","5.084","0.466","1.195","1.642","1.464","0.424","0.058","0.038","0.095","0.038"
"PAR107","2015.0","12/30/2014 09:00:00","12/29/2015 08:00:00","1.076","1.796","0.442","0.587","1.02","0.555","0.382","0.08","0.038","0.089","0.06"
"FOR605","2013.0","01/01/2013 09:00:00","12/31/2013 08:00:00","","","","","","","","","","",""
"GLR468","2007.0","01/02/2007 09:00:00","01/01/2008 08:00:00","0.429","0.631","0.252","0.293","0.54","0.245","0.16","0.05","0.033","0.064","0.019"
"KNZ184","2015.0","12/30/2014 09:00:00","12/29/2015 08:00:00","0.531","1.331","1.188","0.622","1.8","0.501","1.469","0.082","0.051","0.076","0.043"
"WST109","2003.0","12/31/2002 09:00:00","12/30/2003 08:00:00","","","","","","","","","","",""
"HOW132","2005.0","01/04/2005 09:00:00","01/03/2006 08:00:00","1.08","1.643","0.185","0.495","0.673","0.481","0.045","0.131","0.02","0.04","0.067"
"BEL116","2002.0","01/01/2002 09:00:00","12/31/2002 08:00:00","8.145","4.707","0.703","2.279","2.946","1.603","0.217","0.188","0.047","0.083",""
"THR422","2009.0","12/30/2008 09:00:00","12/29/2009 08:00:00","1.042","1.115","0.56","0.492","1.044","0.455","0.235","0.058","0.041","0.042","0.03"
"COW005","2015.0","12/30/2014 09:00:00","12/29/2015 08:00:00","0.406","1.114","0.271","0.48","0.744","0.386","0.103","0.096","0.024","0.044","0.058"
"PND165","2014.0","12/31/2013 09:00:00","12/30/2014 08:00:00","0.181","0.377","0.125","0.219","0.341","0.151","0.093","0.034","0.014","0.021","0.02"
"PAR107","2019.0","01/01/2019 09:00:00","12/31/2019 08:00:00","0.429","1.156","0.373","0.437","0.803","0.384","0.309","0.051","0.031","0.078","0.039"
"SEK430","2008.0","01/01/2008 09:00:00","12/30/2008 08:00:00","0.859","1.357","1.741","1.91","3.621","0.832","0.24","0.188","0.056","0.121","0.047"
"KEF112","2000.0","01/04/2000 09:00:00","01/02/2001 08:00:00","9.419","4.074","0.486","1.84","2.296","1.243","0.142","0.094","0.03","0.054",""
"BEL116","1999.0","12/29/1998 09:00:00","01/04/2000 08:00:00","10.003","4.81","1.038","2.389","3.39","1.674","","","","",""
"UVL124","2016.0","12/29/2015 09:00:00","01/03/2017 08:00:00","1.004","1.054","1.368","0.772","2.127","0.656","0.311","0.061","0.056","0.055","0.062"
"GRS420","2001.0","01/02/2001 09:00:00","01/01/2002 08:00:00","4.919","4.515","0.517","2.44","2.918","1.276","0.202","0.124","0.043","0.063",""
"LAV410","2000.0","01/04/2000 09:00:00","01/02/2001 08:00:00","0.231","0.444","0.19","0.46","0.643","0.168","0.049","0.062","0.014","0.023",""
"GTH161","2002.0","01/01/2002 09:00:00","12/31/2002 08:00:00","0.177","0.464","0.165","0.312","0.472","0.186","0.13","0.028","0.017","0.023",""
"CDR119","2019.0","01/01/2019 09:00:00","12/31/2019 08:00:00","0.387","1.181","0.266","0.42","0.68","0.447","0.124","0.042","0.021","0.058","0.034"
"GAS153","2001.0","01/02/2001 09:00:00","01/01/2002 08:00:00","4.919","4.177","0.556","1.964","2.488","1.299","0.156","0.248","0.049","0.083",""
"PRK134","2005.0","01/04/2005 09:00:00","01/03/2006 08:00:00","1.731","2.181","1.584","0.92","2.49","1.112","0.281","0.051","0.052","0.054","0.046"
"MCK131","2006.0","01/03/2006 09:00:00","01/02/2007 08:00:00","6.058","4.476","0.959","1.882","2.811","1.645","0.253","0.084","0.041","0.072","0.037"
"RED004","2014.0","12/31/2013 09:00:00","12/30/2014 08:00:00","","","","","","","","","","",""
"WST109","2005.0","01/04/2005 09:00:00","01/03/2006 08:00:00","1.179","1.897","0.176","0.459","0.627","0.599","0.049","0.093","0.014","0.046","0.069"
"DEN417","2019.0","01/01/2019 09:00:00","12/31/2019 08:00:00","0.19","0.277","0.052","0.069","0.119","0.106","0.024","0.032","0.009","0.021","0.034"
"THR422","2006.0","01/03/2006 09:00:00","01/02/2007 08:00:00","","","","","","","","","","",""
"GAS153","2007.0","01/02/2007 09:00:00","01/01/2008 08:00:00","4.949","4.267","0.478","1.672","2.124","1.3","0.164","0.278","0.056","0.085","0.068"
"CDR119","2012.0","01/03/2012 09:00:00","01/01/2013 08:00:00","1.021","2.359","0.216","0.567","0.774","0.826","0.166","0.047","0.025","0.066","0.039"
"WFM007","2015.0","12/30/2014 09:00:00","12/29/2015 08:00:00","","","","","","","","","","",""
"SAL133","2017.0","01/03/2017 09:00:00","01/02/2018 08:00:00","0.887","1.274","1.542","0.875","2.404","0.751","0.367","0.081","0.079","0.08","0.077"
"SEK430","2009.0","12/30/2008 09:00:00","12/29/2009 08:00:00","0.753","1.183","1.407","1.502","2.884","0.673","0.216","0.18","0.055","0.114","0.045"
"UND002","2012.0","01/03/2012 09:00:00","01/01/2013 08:00:00","","","","","","","","","","",""
"SAN189","2018.0","01/02/2018 09:00:00","01/01/2019 08:00:00","0.344","0.818","1.255","0.466","1.714","0.539","0.396","0.042","0.056","0.064","0.039"
"POF425","2000.0","01/04/2000 09:00:00","01/02/2001 08:00:00","0.345","0.355","0.084","0.107","0.19","0.109","","","","",""
"GRB411","2005.0","01/04/2005 09:00:00","01/03/2006 08:00:00","","","","","","","","","","",""
"DEN417","2000.0","01/04/2000 09:00:00","01/02/2001 08:00:00","0.342","0.287","0.07","0.066","0.134","0.092","0.019","0.04","0.008","0.013",""
"LAV410","2017.0","01/03/2017 09:00:00","01/02/2018 08:00:00","0.248","0.292","0.119","0.239","0.354","0.127","0.052","0.048","0.013","0.034","0.021"
"BFT142","2002.0","01/01/2002 09:00:00","12/31/2002 08:00:00","2.699","3.652","1.334","0.981","2.299","0.865","0.427","1.08","0.145","0.118",""
"GRB411","2017.0","01/03/2017 09:00:00","01/02/2018 08:00:00","0.193","0.379","0.146","0.271","0.412","0.142","0.279","0.065","0.028","0.029","0.051"
"WSP144","2014.0","12/31/2013 09:00:00","12/30/2014 08:00:00","1.701","1.662","1.168","1.139","2.289","0.714","0.168","0.307","0.05","0.067","0.21"
"ABT147","2017.0","01/03/2017 09:00:00","01/02/2018 08:00:00","0.515","0.771","0.708","0.611","1.31","0.34","0.091","0.275","0.039","0.054","0.227"
"ACA416","2005.0","01/04/2005 09:00:00","01/03/2006 08:00:00","1.633","1.882","0.331","0.743","1.062","0.48","0.058","0.328","0.043","0.04","0.201"
"LRL117","2008.0","01/01/2008 09:00:00","12/30/2008 08:00:00","8.54","3.784","0.364","1.32","1.663","1.182","0.166","0.081","0.027","0.058","0.039"
"BEL116","2001.0","01/02/2001 09:00:00","01/01/2002 08:00:00","8.979","5.073","0.904","2.273","3.141","1.794","0.232","0.195","0.05","0.07",""
"ROM206","2010.0","12/29/2009 09:00:00","01/04/2011 08:00:00","0.236","0.476","0.226","0.351","0.572","0.199","0.109","0.024","0.015","0.027","0.015"
"GLR468","2006.0","01/03/2006 09:00:00","01/02/2007 08:00:00","0.389","0.55","0.184","0.277","0.457","0.205","0.141","0.035","0.031","0.05","0.02"
"PET427","2016.0","12/29/2015 09:00:00","01/03/2017 08:00:00","0.334","0.52","0.244","0.534","0.77","0.187","0.232","0.081","0.025","0.029","0.038"
"WNC429","2018.0","01/02/2018 09:00:00","01/01/2019 08:00:00","0.285","0.502","0.323","0.439","0.755","0.218","0.314","0.023","0.03","0.039","0.016"
"SHE604","2012.0","01/03/2012 09:00:00","01/01/2013 08:00:00","","","","","","","","","","",""
"BFT142","2019.0","01/01/2019 09:00:00","12/31/2019 08:00:00","","","","","","","","","","",""
"ROM206","2017.0","01/03/2017 09:00:00","01/02/2018 08:00:00","0.195","0.344","0.147","0.317","0.458","0.15","0.096","0.022","0.014","0.027","0.013"
"CDZ171","2006.0","01/03/2006 09:00:00","01/02/2007 08:00:00","5.142","4.271","0.99","1.672","2.635","1.522","0.308","0.12","0.047","0.082","0.046"
"EGB181","2008.0","01/01/2008 09:00:00","12/30/2008 08:00:00","2.395","2.138","1.598","0.928","2.511","0.999","0.382","0.103","0.052","0.052","0.082"
"THR422","2016.0","12/29/2015 09:00:00","01/03/2017 08:00:00","0.606","0.701","0.438","0.428","0.859","0.276","0.306","0.045","0.041","0.034","0.021"
"CVL151","2003.0","12/31/2002 09:00:00","12/30/2003 08:00:00","1.964","3.695","0.502","1.457","1.936","1.139","0.197","0.14","0.039","0.091",""
"UND002","2017.0","01/03/2017 09:00:00","01/02/2018 08:00:00","0.348","0.639","0.354","0.362","0.711","0.277","0.113","0.078","0.022","0.035","0.064"
"ARE128","2010.0","12/29/2009 09:00:00","01/04/2011 08:00:00","4.092","2.813","1.043","1.509","2.529","1.202","0.204","0.103","0.035","0.074","0.056"
"CKT136","2004.0","12/30/2003 09:00:00","01/04/2005 08:00:00","6.786","4.644","0.456","2.034","2.458","1.45","0.193","0.094","0.033","0.061","0.035"
"SPD111","2014.0","12/31/2013 09:00:00","12/30/2014 08:00:00","0.864","1.964","0.531","0.7","1.219","0.711","0.308","0.072","0.037","0.067","0.044"
"MKG113","2009.0","12/30/2008 09:00:00","12/29/2009 08:00:00","4.805","2.822","0.905","1.085","1.973","1.095","0.231","0.106","0.034","0.085","0.065"
"SHN418","2010.0","12/29/2009 09:00:00","01/04/2011 08:00:00","2.17","2.375","0.49","1.013","1.487","0.901","0.177","0.046","0.028","0.055","0.03"
"PAR107","2001.0","01/02/2001 09:00:00","01/01/2002 08:00:00","4.828","6.048","0.424","1.305","1.708","1.691","0.522","0.089","0.051","0.109",""
"HOX148","2015.0","12/30/2014 09:00:00","12/29/2015 08:00:00","0.843","1.215","0.732","0.566","1.29","0.561","0.189","0.052","0.045","0.049","0.047"
"VOY413","2014.0","12/31/2013 09:00:00","12/30/2014 08:00:00","0.358","0.829","0.519","0.261","0.776","0.382","0.139","0.049","0.033","0.035","0.039"
"KNZ184","2014.0","12/31/2013 09:00:00","12/30/2014 08:00:00","0.592","1.546","1.558","0.629","2.177","0.599","1.563","0.105","0.056","0.085","0.06"
"MCK131","2014.0","12/31/2013 09:00:00","12/30/2014 08:00:00","1.788","2.445","1.007","1.096","2.086","1.019","0.259","0.096","0.039","0.071","0.048"
"ALH157","2010.0","12/29/2009 09:00:00","01/04/2011 08:00:00","2.746","2.58","2.179","1.036","3.199","1.33","0.563","0.092","0.067","0.118","0.073"
